order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O1248,C276,2025-10-27 00:00:00,Nagpur,QuickShip,2025-10-31 00:00:00,2025-11-05 00:00:00,RTO
O1249,C264,2025-10-15 00:00:00,Mumbai,ShipNow,2025-10-19 00:00:00,2025-10-19 00:00:00,Delivered
O1250,C171,2025-11-30 00:00:00,Mumbai,QuickShip,2025-12-03 00:00:00,2025-12-06 00:00:00,Delivered
O1251,C1,2025-10-21 00:00:00,Nagpur,FastEx,2025-10-24 00:00:00,2025-10-26 00:00:00,Delivered
O1252,C313,2025-11-15 00:00:00,Pune,QuickShip,2025-11-19 00:00:00,2025-11-21 00:00:00,Delivered
O1253,C64,2025-12-08 00:00:00,Nagpur,FastEx,2025-12-10 00:00:00,2025-12-11 00:00:00,Delivered
O1254,C374,2025-10-06 00:00:00,Mumbai,QuickShip,2025-10-08 00:00:00,2025-10-11 00:00:00,Delivered
O1255,C284,2025-11-07 00:00:00,Nagpur,FastEx,2025-11-09 00:00:00,2025-11-09 00:00:00,Delivered
O1256,C121,2025-12-01 00:00:00,Mumbai,ShipNow,2025-12-05 00:00:00,2025-12-07 00:00:00,Delivered
O1257,C107,2025-12-25 00:00:00,Nagpur,FastEx,2025-12-29 00:00:00,2025-12-29 00:00:00,Delivered
O1258,C175,2025-12-01 00:00:00,Indore,FastEx,2025-12-03 00:00:00,2025-12-04 00:00:00,Delivered
O1259,C204,2025-12-21 00:00:00,Indore,ShipNow,2025-12-23 00:00:00,2025-12-26 00:00:00,Delivered
O1260,C165,2025-12-17 00:00:00,Nagpur,FastEx,2025-12-20 00:00:00,2025-12-22 00:00:00,Delivered
O1261,C305,2025-12-13 00:00:00,Pune,QuickShip,2025-12-17 00:00:00,2025-12-20 00:00:00,Delivered
O1262,C120,2025-11-15 00:00:00,Mumbai,QuickShip,2025-11-19 00:00:00,2025-11-21 00:00:00,Delivered
O1263,C44,2025-10-13 00:00:00,Indore,ShipNow,2025-10-15 00:00:00,2025-10-17 00:00:00,Delivered
O1264,C312,2025-10-03 00:00:00,Pune,ShipNow,2025-10-05 00:00:00,2025-10-05 00:00:00,Delivered
O1265,C156,2025-10-06 00:00:00,Mumbai,ShipNow,2025-10-10 00:00:00,2025-10-12 00:00:00,Delivered
O1266,C367,2025-10-08 00:00:00,Indore,FastEx,2025-10-11 00:00:00,2025-10-14 00:00:00,Delivered
O1267,C207,2025-11-13 00:00:00,Indore,ShipNow,2025-11-15 00:00:00,2025-11-18 00:00:00,Delivered
O1268,C390,2025-11-02 00:00:00,Nagpur,QuickShip,2025-11-06 00:00:00,2025-11-09 00:00:00,Delivered
O1269,C108,2025-12-20 00:00:00,Mumbai,QuickShip,2025-12-24 00:00:00,2025-12-28 00:00:00,RTO
O1270,C251,2025-12-14 00:00:00,Pune,FastEx,2025-12-17 00:00:00,2025-12-18 00:00:00,Delivered
O1271,C370,2025-12-16 00:00:00,Pune,QuickShip,2025-12-19 00:00:00,2025-12-23 00:00:00,RTO
O1272,C334,2025-11-19 00:00:00,Pune,ShipNow,2025-11-21 00:00:00,2025-11-21 00:00:00,Delivered
O1273,C130,2025-10-11 00:00:00,Mumbai,ShipNow,2025-10-13 00:00:00,2025-10-14 00:00:00,Delivered
O1274,C293,2025-10-28 00:00:00,Pune,QuickShip,2025-10-30 00:00:00,2025-11-01 00:00:00,Delivered
O1275,C20,2025-12-09 00:00:00,Pune,FastEx,2025-12-13 00:00:00,2025-12-15 00:00:00,Delivered
O1276,C282,2025-11-10 00:00:00,Pune,FastEx,2025-11-12 00:00:00,2025-11-12 00:00:00,Delivered
O1277,C285,2025-10-16 00:00:00,Nagpur,ShipNow,2025-10-20 00:00:00,2025-10-22 00:00:00,Delivered
O1278,C1,2025-12-07 00:00:00,Nagpur,QuickShip,2025-12-09 00:00:00,2025-12-12 00:00:00,Delivered
O1279,C119,2025-11-17 00:00:00,Mumbai,QuickShip,2025-11-20 00:00:00,2025-11-22 00:00:00,Delivered
O1280,C35,2025-11-25 00:00:00,Mumbai,FastEx,2025-11-28 00:00:00,2025-11-28 00:00:00,Delivered
O1281,C198,2025-12-03 00:00:00,Pune,QuickShip,2025-12-07 00:00:00,2025-12-10 00:00:00,Delivered
O1282,C245,2025-11-28 00:00:00,Nagpur,QuickShip,2025-12-01 00:00:00,2025-12-03 00:00:00,Delivered
O1283,C59,2025-12-29 00:00:00,Indore,ShipNow,2026-01-02 00:00:00,2026-01-05 00:00:00,Delivered
O1284,C325,2025-12-01 00:00:00,Indore,QuickShip,2025-12-05 00:00:00,2025-12-09 00:00:00,RTO
O1285,C161,2025-12-15 00:00:00,Pune,FastEx,2025-12-18 00:00:00,2025-12-18 00:00:00,Cancelled
O1286,C179,2025-10-11 00:00:00,Pune,QuickShip,2025-10-15 00:00:00,2025-10-18 00:00:00,Delivered
O1287,C206,2025-12-28 00:00:00,Nagpur,FastEx,2025-12-31 00:00:00,2025-12-31 00:00:00,Delivered
O1288,C12,2025-10-18 00:00:00,Nagpur,ShipNow,2025-10-20 00:00:00,2025-10-20 00:00:00,Delivered
O1289,C276,2025-10-19 00:00:00,Nagpur,FastEx,2025-10-21 00:00:00,2025-10-21 00:00:00,Delivered
O1290,C181,2025-12-26 00:00:00,Mumbai,QuickShip,2025-12-29 00:00:00,2026-01-02 00:00:00,RTO
O1291,C242,2025-11-24 00:00:00,Mumbai,FastEx,2025-11-27 00:00:00,2025-11-27 00:00:00,Delivered
O1292,C216,2025-12-21 00:00:00,Pune,QuickShip,2025-12-24 00:00:00,2025-12-28 00:00:00,RTO
O1293,C251,2025-10-26 00:00:00,Mumbai,QuickShip,2025-10-29 00:00:00,2025-10-30 00:00:00,Delivered
O1294,C299,2025-10-06 00:00:00,Nagpur,QuickShip,2025-10-08 00:00:00,2025-10-11 00:00:00,Delivered
O1295,C126,2025-10-04 00:00:00,Nagpur,FastEx,2025-10-08 00:00:00,2025-10-08 00:00:00,Delivered
O1296,C217,2025-10-29 00:00:00,Mumbai,FastEx,2025-11-02 00:00:00,2025-11-02 00:00:00,Delivered
O1297,C306,2025-11-28 00:00:00,Indore,FastEx,2025-11-30 00:00:00,2025-12-02 00:00:00,Delivered
O1298,C285,2025-10-17 00:00:00,Pune,QuickShip,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O1299,C185,2025-11-12 00:00:00,Indore,FastEx,2025-11-14 00:00:00,2025-11-14 00:00:00,Delivered
O1300,C39,2025-12-19 00:00:00,Pune,QuickShip,2025-12-23 00:00:00,2025-12-25 00:00:00,Delivered
O1301,C223,2025-12-05 00:00:00,Indore,ShipNow,2025-12-08 00:00:00,2025-12-09 00:00:00,Delivered
O1302,C184,2025-11-03 00:00:00,Mumbai,ShipNow,2025-11-06 00:00:00,2025-11-06 00:00:00,Delivered
O1303,C178,2025-10-08 00:00:00,Pune,QuickShip,2025-10-11 00:00:00,2025-10-14 00:00:00,Cancelled
O1304,C294,2025-10-13 00:00:00,Pune,QuickShip,2025-10-15 00:00:00,2025-10-18 00:00:00,Delivered
O1305,C340,2025-10-08 00:00:00,Pune,FastEx,2025-10-10 00:00:00,2025-10-10 00:00:00,Delivered
O1306,C151,2025-12-04 00:00:00,Nagpur,QuickShip,2025-12-08 00:00:00,2025-12-10 00:00:00,Delivered
O1307,C384,2025-11-12 00:00:00,Nagpur,ShipNow,2025-11-16 00:00:00,2025-11-16 00:00:00,Delivered
O1308,C126,2025-11-08 00:00:00,Indore,FastEx,2025-11-12 00:00:00,2025-11-13 00:00:00,Delivered
O1309,C301,2025-12-20 00:00:00,Mumbai,QuickShip,2025-12-22 00:00:00,2025-12-26 00:00:00,RTO
O1310,C308,2025-11-28 00:00:00,Nagpur,ShipNow,2025-12-02 00:00:00,2025-12-02 00:00:00,Delivered
O1311,C336,2025-12-23 00:00:00,Pune,ShipNow,2025-12-26 00:00:00,2025-12-26 00:00:00,Delivered
O1312,C234,2025-12-27 00:00:00,Nagpur,FastEx,2025-12-31 00:00:00,2026-01-03 00:00:00,Delivered
O1313,C380,2025-12-25 00:00:00,Mumbai,QuickShip,2025-12-28 00:00:00,2025-12-31 00:00:00,Delivered
O1314,C375,2025-12-25 00:00:00,Nagpur,FastEx,2025-12-27 00:00:00,2025-12-30 00:00:00,Delivered
O1315,C8,2025-11-13 00:00:00,Pune,FastEx,2025-11-16 00:00:00,2025-11-18 00:00:00,Delivered
O1316,C341,2025-10-09 00:00:00,Indore,ShipNow,2025-10-12 00:00:00,2025-10-13 00:00:00,Delivered
O1317,C129,2025-11-06 00:00:00,Pune,ShipNow,2025-11-09 00:00:00,2025-11-10 00:00:00,Delivered
O1318,C264,2025-12-13 00:00:00,Mumbai,ShipNow,2025-12-15 00:00:00,2025-12-16 00:00:00,Cancelled
O1319,C157,2025-11-05 00:00:00,Indore,FastEx,2025-11-07 00:00:00,2025-11-07 00:00:00,Delivered
O1320,C352,2025-10-28 00:00:00,Nagpur,ShipNow,2025-10-30 00:00:00,2025-11-02 00:00:00,Delivered
O1321,C358,2025-11-11 00:00:00,Nagpur,QuickShip,2025-11-13 00:00:00,2025-11-18 00:00:00,RTO
O1322,C5,2025-11-12 00:00:00,Nagpur,FastEx,2025-11-16 00:00:00,2025-11-18 00:00:00,Delivered
O1323,C86,2025-12-24 00:00:00,Indore,QuickShip,2025-12-26 00:00:00,2025-12-28 00:00:00,Cancelled
O1324,C175,2025-12-27 00:00:00,Pune,FastEx,2025-12-30 00:00:00,2025-12-30 00:00:00,Delivered
O1325,C290,2025-11-11 00:00:00,Indore,ShipNow,2025-11-13 00:00:00,2025-11-14 00:00:00,Delivered
O1326,C193,2025-12-05 00:00:00,Indore,QuickShip,2025-12-09 00:00:00,2025-12-12 00:00:00,Delivered
O1327,C311,2025-11-24 00:00:00,Mumbai,FastEx,2025-11-28 00:00:00,2025-11-28 00:00:00,Delivered
O1328,C119,2025-12-11 00:00:00,Indore,FastEx,2025-12-15 00:00:00,2025-12-16 00:00:00,Delivered
O1329,C218,2025-11-17 00:00:00,Nagpur,FastEx,2025-11-20 00:00:00,2025-11-20 00:00:00,Delivered
O1330,C114,2025-10-22 00:00:00,Pune,FastEx,2025-10-24 00:00:00,2025-10-26 00:00:00,Delivered
O1331,C145,2025-10-27 00:00:00,Pune,QuickShip,2025-10-29 00:00:00,2025-11-01 00:00:00,Delivered
O1332,C26,2025-12-06 00:00:00,Pune,ShipNow,2025-12-08 00:00:00,2025-12-10 00:00:00,Delivered
O1333,C136,2025-10-13 00:00:00,Nagpur,FastEx,2025-10-16 00:00:00,2025-10-19 00:00:00,Delivered
O1334,C303,2025-11-14 00:00:00,Nagpur,FastEx,2025-11-17 00:00:00,2025-11-18 00:00:00,Delivered
O1335,C232,2025-10-10 00:00:00,Nagpur,QuickShip,2025-10-14 00:00:00,2025-10-18 00:00:00,RTO
O1336,C369,2025-10-09 00:00:00,Nagpur,ShipNow,2025-10-13 00:00:00,2025-10-14 00:00:00,Delivered
O1337,C76,2025-11-23 00:00:00,Nagpur,FastEx,2025-11-25 00:00:00,2025-11-26 00:00:00,Delivered
O1338,C328,2025-10-27 00:00:00,Indore,FastEx,2025-10-30 00:00:00,2025-10-31 00:00:00,Delivered
O1339,C345,2025-11-03 00:00:00,Nagpur,QuickShip,2025-11-06 00:00:00,2025-11-07 00:00:00,Delivered
O1340,C302,2025-10-01 00:00:00,Nagpur,FastEx,2025-10-03 00:00:00,2025-10-04 00:00:00,Delivered
O1341,C289,2025-11-01 00:00:00,Nagpur,FastEx,2025-11-03 00:00:00,2025-11-06 00:00:00,Delivered
O1342,C1,2025-12-28 00:00:00,Nagpur,QuickShip,2026-01-01 00:00:00,2026-01-04 00:00:00,Cancelled
O1343,C147,2025-12-10 00:00:00,Pune,QuickShip,2025-12-14 00:00:00,2025-12-16 00:00:00,Delivered
O1344,C287,2025-12-06 00:00:00,Nagpur,QuickShip,2025-12-10 00:00:00,2025-12-11 00:00:00,Delivered
O1345,C142,2025-12-23 00:00:00,Indore,QuickShip,2025-12-25 00:00:00,2025-12-30 00:00:00,RTO
O1346,C53,2025-10-20 00:00:00,Indore,QuickShip,2025-10-22 00:00:00,2025-10-25 00:00:00,Delivered
O1347,C304,2025-11-04 00:00:00,Indore,FastEx,2025-11-08 00:00:00,2025-11-10 00:00:00,Cancelled
O1348,C69,2025-12-29 00:00:00,Mumbai,FastEx,2026-01-02 00:00:00,2026-01-02 00:00:00,Delivered
O1349,C361,2025-12-17 00:00:00,Pune,FastEx,2025-12-20 00:00:00,2025-12-20 00:00:00,Delivered
O1350,C90,2025-10-17 00:00:00,Nagpur,FastEx,2025-10-20 00:00:00,2025-10-21 00:00:00,Delivered
O1351,C220,2025-10-18 00:00:00,Mumbai,QuickShip,2025-10-22 00:00:00,2025-10-26 00:00:00,RTO
O1352,C192,2025-11-14 00:00:00,Nagpur,ShipNow,2025-11-18 00:00:00,2025-11-20 00:00:00,Delivered
O1353,C63,2025-12-23 00:00:00,Mumbai,ShipNow,2025-12-26 00:00:00,2025-12-27 00:00:00,Delivered
O1354,C73,2025-11-22 00:00:00,Mumbai,QuickShip,2025-11-26 00:00:00,2025-11-28 00:00:00,Delivered
O1355,C161,2025-12-21 00:00:00,Indore,FastEx,2025-12-24 00:00:00,2025-12-27 00:00:00,Delivered
O1356,C169,2025-12-07 00:00:00,Indore,FastEx,2025-12-10 00:00:00,2025-12-11 00:00:00,Delivered
O1357,C89,2025-12-04 00:00:00,Mumbai,ShipNow,2025-12-07 00:00:00,2025-12-09 00:00:00,Delivered
O1358,C176,2025-10-01 00:00:00,Indore,QuickShip,2025-10-03 00:00:00,2025-10-05 00:00:00,Delivered
O1359,C269,2025-11-27 00:00:00,Mumbai,QuickShip,2025-11-29 00:00:00,2025-11-30 00:00:00,Delivered
O1360,C73,2025-10-26 00:00:00,Pune,ShipNow,2025-10-30 00:00:00,2025-11-01 00:00:00,Delivered
O1361,C245,2025-10-20 00:00:00,Indore,QuickShip,2025-10-23 00:00:00,2025-10-27 00:00:00,RTO
O1362,C77,2025-12-26 00:00:00,Indore,ShipNow,2025-12-28 00:00:00,2025-12-28 00:00:00,Delivered
O1363,C159,2025-10-10 00:00:00,Indore,FastEx,2025-10-14 00:00:00,2025-10-16 00:00:00,Delivered
O1364,C324,2025-11-28 00:00:00,Pune,QuickShip,2025-12-02 00:00:00,2025-12-03 00:00:00,Delivered
O1365,C98,2025-12-14 00:00:00,Mumbai,ShipNow,2025-12-18 00:00:00,2025-12-20 00:00:00,Delivered
O1366,C381,2025-11-10 00:00:00,Nagpur,FastEx,2025-11-14 00:00:00,2025-11-14 00:00:00,Delivered
O1367,C102,2025-10-05 00:00:00,Indore,QuickShip,2025-10-09 00:00:00,2025-10-10 00:00:00,Delivered
O1368,C132,2025-12-04 00:00:00,Mumbai,FastEx,2025-12-07 00:00:00,2025-12-07 00:00:00,Delivered
O1369,C102,2025-10-17 00:00:00,Pune,ShipNow,2025-10-21 00:00:00,2025-10-22 00:00:00,Delivered
O1370,C19,2025-10-22 00:00:00,Nagpur,FastEx,2025-10-25 00:00:00,2025-10-27 00:00:00,Delivered
O1371,C82,2025-11-10 00:00:00,Indore,QuickShip,2025-11-12 00:00:00,2025-11-15 00:00:00,Delivered
O1372,C397,2025-12-07 00:00:00,Pune,FastEx,2025-12-11 00:00:00,2025-12-12 00:00:00,Delivered
O1373,C279,2025-12-08 00:00:00,Pune,QuickShip,2025-12-10 00:00:00,2025-12-12 00:00:00,Cancelled
O1374,C339,2025-10-11 00:00:00,Nagpur,FastEx,2025-10-14 00:00:00,2025-10-15 00:00:00,Delivered
O1375,C365,2025-11-25 00:00:00,Mumbai,FastEx,2025-11-28 00:00:00,2025-11-28 00:00:00,Delivered
O1376,C331,2025-11-20 00:00:00,Indore,QuickShip,2025-11-22 00:00:00,2025-11-23 00:00:00,Delivered
O1377,C129,2025-10-21 00:00:00,Indore,ShipNow,2025-10-25 00:00:00,2025-10-26 00:00:00,Delivered
O1378,C344,2025-12-15 00:00:00,Mumbai,FastEx,2025-12-19 00:00:00,2025-12-20 00:00:00,Delivered
O1379,C310,2025-10-26 00:00:00,Mumbai,FastEx,2025-10-28 00:00:00,2025-10-30 00:00:00,Delivered
O1380,C89,2025-10-19 00:00:00,Mumbai,ShipNow,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O1381,C213,2025-11-29 00:00:00,Nagpur,QuickShip,2025-12-01 00:00:00,2025-12-03 00:00:00,Delivered
O1382,C143,2025-12-10 00:00:00,Nagpur,ShipNow,2025-12-14 00:00:00,2025-12-17 00:00:00,Delivered
O1383,C65,2025-11-16 00:00:00,Indore,FastEx,2025-11-20 00:00:00,2025-11-22 00:00:00,Delivered
O1384,C76,2025-12-10 00:00:00,Nagpur,QuickShip,2025-12-14 00:00:00,2025-12-19 00:00:00,RTO
O1385,C199,2025-10-26 00:00:00,Pune,FastEx,2025-10-28 00:00:00,2025-10-28 00:00:00,Delivered
O1386,C143,2025-11-09 00:00:00,Indore,FastEx,2025-11-13 00:00:00,2025-11-16 00:00:00,Delivered
O1387,C316,2025-10-05 00:00:00,Nagpur,QuickShip,2025-10-08 00:00:00,2025-10-11 00:00:00,Delivered
O1388,C93,2025-10-21 00:00:00,Mumbai,QuickShip,2025-10-23 00:00:00,2025-10-24 00:00:00,Delivered
O1389,C305,2025-12-17 00:00:00,Pune,ShipNow,2025-12-21 00:00:00,2025-12-23 00:00:00,Delivered
O1390,C224,2025-10-04 00:00:00,Mumbai,FastEx,2025-10-06 00:00:00,2025-10-07 00:00:00,Delivered
O1391,C291,2025-10-23 00:00:00,Indore,QuickShip,2025-10-26 00:00:00,2025-10-28 00:00:00,Cancelled
O1392,C102,2025-12-23 00:00:00,Mumbai,QuickShip,2025-12-26 00:00:00,2025-12-27 00:00:00,Cancelled
O1393,C267,2025-10-15 00:00:00,Nagpur,ShipNow,2025-10-17 00:00:00,2025-10-20 00:00:00,Delivered
O1394,C355,2025-10-08 00:00:00,Nagpur,FastEx,2025-10-10 00:00:00,2025-10-12 00:00:00,Delivered
O1395,C110,2025-11-10 00:00:00,Indore,FastEx,2025-11-13 00:00:00,2025-11-15 00:00:00,Delivered
O1396,C330,2025-10-19 00:00:00,Mumbai,FastEx,2025-10-21 00:00:00,2025-10-23 00:00:00,Delivered
O1397,C265,2025-11-15 00:00:00,Indore,QuickShip,2025-11-18 00:00:00,2025-11-20 00:00:00,Cancelled
O1398,C3,2025-10-28 00:00:00,Mumbai,FastEx,2025-10-31 00:00:00,2025-11-02 00:00:00,Delivered
O1399,C85,2025-12-07 00:00:00,Pune,ShipNow,2025-12-11 00:00:00,2025-12-13 00:00:00,Cancelled
O1400,C282,2025-10-15 00:00:00,Nagpur,FastEx,2025-10-17 00:00:00,2025-10-20 00:00:00,Delivered
O1401,C328,2025-11-06 00:00:00,Indore,ShipNow,2025-11-08 00:00:00,2025-11-09 00:00:00,Delivered
O1402,C304,2025-10-01 00:00:00,Pune,FastEx,2025-10-05 00:00:00,2025-10-05 00:00:00,Delivered
O1403,C117,2025-12-06 00:00:00,Pune,QuickShip,2025-12-09 00:00:00,2025-12-10 00:00:00,Delivered
O1404,C221,2025-10-24 00:00:00,Indore,ShipNow,2025-10-26 00:00:00,2025-10-28 00:00:00,Cancelled
O1405,C154,2025-10-27 00:00:00,Indore,FastEx,2025-10-31 00:00:00,2025-11-01 00:00:00,Delivered
O1406,C153,2025-11-09 00:00:00,Pune,ShipNow,2025-11-13 00:00:00,2025-11-13 00:00:00,Cancelled
O1407,C12,2025-12-02 00:00:00,Mumbai,QuickShip,2025-12-04 00:00:00,2025-12-05 00:00:00,Delivered
O1408,C133,2025-11-30 00:00:00,Pune,ShipNow,2025-12-04 00:00:00,2025-12-06 00:00:00,Delivered
O1409,C304,2025-11-05 00:00:00,Indore,QuickShip,2025-11-08 00:00:00,2025-11-12 00:00:00,RTO
O1410,C293,2025-10-24 00:00:00,Pune,FastEx,2025-10-28 00:00:00,2025-10-30 00:00:00,Delivered
O1411,C300,2025-10-24 00:00:00,Mumbai,FastEx,2025-10-27 00:00:00,2025-10-27 00:00:00,Delivered
O1412,C228,2025-10-04 00:00:00,Nagpur,FastEx,2025-10-07 00:00:00,2025-10-08 00:00:00,Cancelled
O1413,C271,2025-12-06 00:00:00,Nagpur,FastEx,2025-12-08 00:00:00,2025-12-08 00:00:00,Delivered
O1414,C43,2025-11-03 00:00:00,Pune,FastEx,2025-11-07 00:00:00,2025-11-07 00:00:00,Delivered
O1415,C343,2025-11-26 00:00:00,Mumbai,FastEx,2025-11-29 00:00:00,2025-12-01 00:00:00,Delivered
O1416,C326,2025-11-18 00:00:00,Nagpur,QuickShip,2025-11-21 00:00:00,2025-11-24 00:00:00,Delivered
O1417,C302,2025-12-26 00:00:00,Pune,ShipNow,2025-12-30 00:00:00,2025-12-30 00:00:00,Delivered
O1418,C364,2025-11-22 00:00:00,Pune,FastEx,2025-11-25 00:00:00,2025-11-25 00:00:00,Delivered
O1419,C379,2025-10-23 00:00:00,Mumbai,FastEx,2025-10-27 00:00:00,2025-10-28 00:00:00,Delivered
O1420,C21,2025-12-08 00:00:00,Indore,QuickShip,2025-12-10 00:00:00,2025-12-12 00:00:00,Delivered
O1421,C107,2025-11-22 00:00:00,Pune,FastEx,2025-11-25 00:00:00,2025-11-27 00:00:00,Delivered
O1422,C336,2025-12-01 00:00:00,Indore,FastEx,2025-12-04 00:00:00,2025-12-06 00:00:00,Delivered
O1423,C303,2025-11-10 00:00:00,Indore,FastEx,2025-11-14 00:00:00,2025-11-16 00:00:00,Delivered
O1424,C117,2025-11-26 00:00:00,Nagpur,ShipNow,2025-11-30 00:00:00,2025-12-02 00:00:00,Cancelled
O1425,C124,2025-11-29 00:00:00,Indore,ShipNow,2025-12-03 00:00:00,2025-12-05 00:00:00,Delivered
O1426,C399,2025-11-23 00:00:00,Mumbai,FastEx,2025-11-27 00:00:00,2025-11-27 00:00:00,Delivered
O1427,C281,2025-12-09 00:00:00,Nagpur,QuickShip,2025-12-12 00:00:00,2025-12-15 00:00:00,Delivered
O1428,C292,2025-11-26 00:00:00,Nagpur,QuickShip,2025-11-28 00:00:00,2025-12-01 00:00:00,Delivered
O1429,C203,2025-10-10 00:00:00,Nagpur,QuickShip,2025-10-12 00:00:00,2025-10-13 00:00:00,Delivered
O1430,C51,2025-11-09 00:00:00,Pune,QuickShip,2025-11-11 00:00:00,2025-11-13 00:00:00,Delivered
O1431,C271,2025-10-07 00:00:00,Pune,QuickShip,2025-10-09 00:00:00,2025-10-11 00:00:00,Delivered
O1432,C324,2025-11-07 00:00:00,Indore,FastEx,2025-11-11 00:00:00,2025-11-11 00:00:00,Cancelled
O1433,C277,2025-12-24 00:00:00,Nagpur,FastEx,2025-12-27 00:00:00,2025-12-29 00:00:00,Cancelled
O1434,C141,2025-11-30 00:00:00,Nagpur,QuickShip,2025-12-03 00:00:00,2025-12-07 00:00:00,RTO
O1435,C275,2025-12-23 00:00:00,Mumbai,ShipNow,2025-12-26 00:00:00,2025-12-28 00:00:00,Delivered
O1436,C290,2025-10-03 00:00:00,Indore,QuickShip,2025-10-07 00:00:00,2025-10-10 00:00:00,Delivered
O1437,C334,2025-11-20 00:00:00,Mumbai,ShipNow,2025-11-23 00:00:00,2025-11-23 00:00:00,Delivered
O1438,C381,2025-12-25 00:00:00,Indore,ShipNow,2025-12-29 00:00:00,2026-01-01 00:00:00,Delivered
O1439,C373,2025-11-16 00:00:00,Indore,FastEx,2025-11-19 00:00:00,2025-11-20 00:00:00,Delivered
O1440,C52,2025-12-07 00:00:00,Pune,QuickShip,2025-12-09 00:00:00,2025-12-11 00:00:00,Delivered
O1441,C27,2025-12-15 00:00:00,Pune,QuickShip,2025-12-19 00:00:00,2025-12-23 00:00:00,RTO
O1442,C157,2025-11-07 00:00:00,Mumbai,ShipNow,2025-11-10 00:00:00,2025-11-12 00:00:00,Delivered
O1443,C239,2025-11-05 00:00:00,Indore,ShipNow,2025-11-07 00:00:00,2025-11-09 00:00:00,Delivered
O1444,C156,2025-11-10 00:00:00,Nagpur,QuickShip,2025-11-12 00:00:00,2025-11-15 00:00:00,Delivered
O1445,C291,2025-12-08 00:00:00,Pune,FastEx,2025-12-10 00:00:00,2025-12-10 00:00:00,Delivered
O1446,C136,2025-10-13 00:00:00,Nagpur,ShipNow,2025-10-17 00:00:00,2025-10-18 00:00:00,Delivered
O1447,C144,2025-12-26 00:00:00,Mumbai,FastEx,2025-12-30 00:00:00,2025-12-30 00:00:00,Delivered
O1448,C106,2025-11-27 00:00:00,Pune,ShipNow,2025-11-30 00:00:00,2025-12-02 00:00:00,Delivered
O1449,C158,2025-11-19 00:00:00,Pune,ShipNow,2025-11-21 00:00:00,2025-11-23 00:00:00,Delivered
O1450,C146,2025-10-30 00:00:00,Indore,FastEx,2025-11-02 00:00:00,2025-11-05 00:00:00,Delivered
O1451,C2,2025-12-01 00:00:00,Mumbai,QuickShip,2025-12-04 00:00:00,2025-12-07 00:00:00,Delivered
O1452,C77,2025-10-25 00:00:00,Indore,QuickShip,2025-10-27 00:00:00,2025-10-31 00:00:00,RTO
O1453,C132,2025-10-27 00:00:00,Pune,QuickShip,2025-10-30 00:00:00,2025-11-01 00:00:00,Delivered
O1454,C90,2025-11-20 00:00:00,Mumbai,FastEx,2025-11-24 00:00:00,2025-11-26 00:00:00,Delivered
O1455,C345,2025-12-17 00:00:00,Pune,ShipNow,2025-12-20 00:00:00,2025-12-20 00:00:00,Delivered
O1456,C350,2025-11-26 00:00:00,Mumbai,ShipNow,2025-11-28 00:00:00,2025-11-30 00:00:00,Delivered
O1457,C263,2025-11-16 00:00:00,Pune,ShipNow,2025-11-20 00:00:00,2025-11-20 00:00:00,Delivered
O1458,C351,2025-11-08 00:00:00,Nagpur,FastEx,2025-11-12 00:00:00,2025-11-14 00:00:00,Delivered
O1459,C108,2025-10-16 00:00:00,Nagpur,ShipNow,2025-10-19 00:00:00,2025-10-22 00:00:00,Delivered
O1460,C74,2025-10-22 00:00:00,Indore,QuickShip,2025-10-25 00:00:00,2025-10-28 00:00:00,Delivered
O1461,C39,2025-12-24 00:00:00,Nagpur,FastEx,2025-12-28 00:00:00,2025-12-29 00:00:00,Delivered
O1462,C397,2025-11-23 00:00:00,Pune,FastEx,2025-11-26 00:00:00,2025-11-26 00:00:00,Delivered
O1463,C159,2025-10-21 00:00:00,Pune,FastEx,2025-10-23 00:00:00,2025-10-23 00:00:00,Delivered
O1464,C71,2025-12-11 00:00:00,Nagpur,ShipNow,2025-12-14 00:00:00,2025-12-16 00:00:00,Delivered
O1465,C312,2025-10-16 00:00:00,Indore,QuickShip,2025-10-19 00:00:00,2025-10-21 00:00:00,Delivered
O1466,C241,2025-11-28 00:00:00,Nagpur,QuickShip,2025-12-02 00:00:00,2025-12-06 00:00:00,RTO
O1467,C298,2025-10-31 00:00:00,Mumbai,FastEx,2025-11-03 00:00:00,2025-11-05 00:00:00,Delivered
O1468,C36,2025-11-11 00:00:00,Mumbai,QuickShip,2025-11-14 00:00:00,2025-11-16 00:00:00,Delivered
O1469,C84,2025-12-13 00:00:00,Mumbai,FastEx,2025-12-16 00:00:00,2025-12-16 00:00:00,Delivered
O1470,C374,2025-11-01 00:00:00,Nagpur,FastEx,2025-11-03 00:00:00,2025-11-06 00:00:00,Delivered
O1471,C263,2025-11-28 00:00:00,Nagpur,QuickShip,2025-12-01 00:00:00,2025-12-04 00:00:00,Delivered
O1472,C310,2025-11-03 00:00:00,Nagpur,FastEx,2025-11-05 00:00:00,2025-11-07 00:00:00,Cancelled
O1473,C385,2025-10-09 00:00:00,Mumbai,ShipNow,2025-10-11 00:00:00,2025-10-12 00:00:00,Delivered
